cluster_representative	cluster_component
72934-A974011@direct2	72940-A974011@direct2
72934-A974011@direct2	72941-A974011@direct2
72934-A974011@direct2	72942-A974011@direct2
72934-A974011@direct2	71326-A003738@direct3
72934-A974011@direct2	71327-A003738@direct3
72934-A974011@direct2	70529-A983076@direct3
73190-A004911@direct4	73190-A004911@direct4
74086-S19676@yana	74086-S19676@yana
74086-S19676@yana	74085-S19676@yana
74278-LALBA_CAPHI@pmd	74278-LALBA_CAPHI@pmd
74278-LALBA_CAPHI@pmd	71232-A983925@direct1
74278-LALBA_CAPHI@pmd	71233-A983925@direct1
74278-LALBA_CAPHI@pmd	71715-A004784@direct1
74278-LALBA_CAPHI@pmd	74275-LALBA_CAPHI@pmd
74278-LALBA_CAPHI@pmd	74276-LALBA_CAPHI@pmd
74278-LALBA_CAPHI@pmd	67047-LALBA_BOVIN@pmd
74278-LALBA_CAPHI@pmd	67048-LALBA_BOVIN@pmd
74278-LALBA_CAPHI@pmd	71240-A983926@direct1
74278-LALBA_CAPHI@pmd	67049-LALBA_BOVIN@pmd
74278-LALBA_CAPHI@pmd	71241-A983926@direct1
74278-LALBA_CAPHI@pmd	67050-LALBA_BOVIN@pmd
74278-LALBA_CAPHI@pmd	71242-A983926@direct1
74278-LALBA_CAPHI@pmd	67051-LALBA_BOVIN@pmd
74278-LALBA_CAPHI@pmd	71211-A983925@direct1
74278-LALBA_CAPHI@pmd	71243-A983926@direct1
74278-LALBA_CAPHI@pmd	67052-LALBA_BOVIN@pmd
74278-LALBA_CAPHI@pmd	71212-A983925@direct1
74278-LALBA_CAPHI@pmd	71244-A983926@direct1
74278-LALBA_CAPHI@pmd	67053-LALBA_BOVIN@pmd
74278-LALBA_CAPHI@pmd	71213-A983925@direct1
74278-LALBA_CAPHI@pmd	71245-A983926@direct1
74278-LALBA_CAPHI@pmd	67054-LALBA_BOVIN@pmd
74278-LALBA_CAPHI@pmd	71214-A983925@direct1
74278-LALBA_CAPHI@pmd	71246-A983926@direct1
74278-LALBA_CAPHI@pmd	67055-LALBA_BOVIN@pmd
74278-LALBA_CAPHI@pmd	71215-A983925@direct1
74278-LALBA_CAPHI@pmd	71247-A983926@direct1
74278-LALBA_CAPHI@pmd	71216-A983925@direct1
74278-LALBA_CAPHI@pmd	71248-A983926@direct1
74278-LALBA_CAPHI@pmd	71217-A983925@direct1
74278-LALBA_CAPHI@pmd	71249-A983926@direct1
74278-LALBA_CAPHI@pmd	71218-A983925@direct1
74278-LALBA_CAPHI@pmd	71219-A983925@direct1
74278-LALBA_CAPHI@pmd	72051-A977130@direct1
74278-LALBA_CAPHI@pmd	71220-A983925@direct1
74278-LALBA_CAPHI@pmd	72052-A977130@direct1
74278-LALBA_CAPHI@pmd	71221-A983925@direct1
74278-LALBA_CAPHI@pmd	72053-A977130@direct1
74278-LALBA_CAPHI@pmd	71222-A983925@direct1
74278-LALBA_CAPHI@pmd	72054-A977130@direct1
74278-LALBA_CAPHI@pmd	71223-A983925@direct1
74278-LALBA_CAPHI@pmd	72055-A977130@direct1
74278-LALBA_CAPHI@pmd	71224-A983925@direct1
74278-LALBA_CAPHI@pmd	71225-A983925@direct1
74278-LALBA_CAPHI@pmd	71226-A983925@direct1
74278-LALBA_CAPHI@pmd	71227-A983925@direct1
74278-LALBA_CAPHI@pmd	71228-A983925@direct1
74278-LALBA_CAPHI@pmd	71229-A983925@direct1
74278-LALBA_CAPHI@pmd	71230-A983925@direct1
74278-LALBA_CAPHI@pmd	71231-A983925@direct1
74278-LALBA_CAPHI@pmd	74277-LALBA_CAPHI@pmd
74310-SPIKE_CVM4@pmd	74310-SPIKE_CVM4@pmd
74342-PSMA_THEAC@pmd	74342-PSMA_THEAC@pmd
74342-PSMA_THEAC@pmd	74340-PSMA_THEAC@pmd
74342-PSMA_THEAC@pmd	74341-PSMA_THEAC@pmd
74406-PSB4_YEAST@pmd	74406-PSB4_YEAST@pmd
74662-3HAO_HUMAN@ec	74662-3HAO_HUMAN@ec
74662-3HAO_HUMAN@ec	74663-3HAO_HUMAN@ec
74662-3HAO_HUMAN@ec	74664-3HAO_HUMAN@ec
74662-3HAO_HUMAN@ec	74665-3HAO_HUMAN@ec
74662-3HAO_HUMAN@ec	74666-3HAO_HUMAN@ec
74662-3HAO_HUMAN@ec	74667-3HAO_HUMAN@ec
74662-3HAO_HUMAN@ec	74668-3HAO_HUMAN@ec
74662-3HAO_HUMAN@ec	74669-3HAO_HUMAN@ec
75430-HEM3_AQUAE@ec	75430-HEM3_AQUAE@ec
75430-HEM3_AQUAE@ec	75431-HEM3_AQUAE@ec
75430-HEM3_AQUAE@ec	75432-HEM3_AQUAE@ec
75430-HEM3_AQUAE@ec	3360-IBEC@yana
75430-HEM3_AQUAE@ec	3361-IBEC@yana
75430-HEM3_AQUAE@ec	3362-IBEC@yana
75430-HEM3_AQUAE@ec	3363-IBEC@yana
75430-HEM3_AQUAE@ec	3364-IBEC@yana
75430-HEM3_AQUAE@ec	3365-IBEC@yana
75430-HEM3_AQUAE@ec	3366-IBEC@yana
75430-HEM3_AQUAE@ec	3367-IBEC@yana
75430-HEM3_AQUAE@ec	3368-IBEC@yana
75430-HEM3_AQUAE@ec	3369-IBEC@yana
75430-HEM3_AQUAE@ec	3370-IBEC@yana
75430-HEM3_AQUAE@ec	3371-IBEC@yana
75430-HEM3_AQUAE@ec	3372-IBEC@yana
75430-HEM3_AQUAE@ec	3373-IBEC@yana
75430-HEM3_AQUAE@ec	3374-IBEC@yana
75430-HEM3_AQUAE@ec	3375-IBEC@yana
75430-HEM3_AQUAE@ec	3376-IBEC@yana
75430-HEM3_AQUAE@ec	3377-IBEC@yana
75430-HEM3_AQUAE@ec	3378-IBEC@yana
75430-HEM3_AQUAE@ec	3379-IBEC@yana
75430-HEM3_AQUAE@ec	3351-IBEC@yana
75430-HEM3_AQUAE@ec	3352-IBEC@yana
75430-HEM3_AQUAE@ec	3353-IBEC@yana
75430-HEM3_AQUAE@ec	3354-IBEC@yana
75430-HEM3_AQUAE@ec	3355-IBEC@yana
75430-HEM3_AQUAE@ec	3356-IBEC@yana
75430-HEM3_AQUAE@ec	3357-IBEC@yana
75430-HEM3_AQUAE@ec	3358-IBEC@yana
75430-HEM3_AQUAE@ec	3359-IBEC@yana
75430-HEM3_AQUAE@ec	87530-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87531-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87532-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87533-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87534-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87535-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87536-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87537-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87538-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87539-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87540-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87541-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87542-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	87543-HEM3_AGRT5@ec
75430-HEM3_AQUAE@ec	79636-HEM3_ANASP@ec
75430-HEM3_AQUAE@ec	79635-HEM3_ANASP@ec
75430-HEM3_AQUAE@ec	79637-HEM3_ANASP@ec
75430-HEM3_AQUAE@ec	79638-HEM3_ANASP@ec
75430-HEM3_AQUAE@ec	79639-HEM3_ANASP@ec
75430-HEM3_AQUAE@ec	79640-HEM3_ANASP@ec
75430-HEM3_AQUAE@ec	79641-HEM3_ANASP@ec
75430-HEM3_AQUAE@ec	79642-HEM3_ANASP@ec
75430-HEM3_AQUAE@ec	79643-HEM3_ANASP@ec
75430-HEM3_AQUAE@ec	79644-HEM3_ANASP@ec
75430-HEM3_AQUAE@ec	79645-HEM3_ANASP@ec
75430-HEM3_AQUAE@ec	30208-P08397@humsvar
75430-HEM3_AQUAE@ec	30240-P08397@humsvar
75430-HEM3_AQUAE@ec	30209-P08397@humsvar
75430-HEM3_AQUAE@ec	30241-P08397@humsvar
75430-HEM3_AQUAE@ec	7170-IBHUN@yana
75430-HEM3_AQUAE@ec	30210-P08397@humsvar
75430-HEM3_AQUAE@ec	30242-P08397@humsvar
75430-HEM3_AQUAE@ec	7171-IBHUN@yana
75430-HEM3_AQUAE@ec	30211-P08397@humsvar
75430-HEM3_AQUAE@ec	30243-P08397@humsvar
75430-HEM3_AQUAE@ec	7172-IBHUN@yana
75430-HEM3_AQUAE@ec	30212-P08397@humsvar
75430-HEM3_AQUAE@ec	30244-P08397@humsvar
75430-HEM3_AQUAE@ec	7173-IBHUN@yana
75430-HEM3_AQUAE@ec	30213-P08397@humsvar
75430-HEM3_AQUAE@ec	30245-P08397@humsvar
75430-HEM3_AQUAE@ec	30214-P08397@humsvar
75430-HEM3_AQUAE@ec	30246-P08397@humsvar
75430-HEM3_AQUAE@ec	30215-P08397@humsvar
75430-HEM3_AQUAE@ec	30247-P08397@humsvar
75430-HEM3_AQUAE@ec	30216-P08397@humsvar
75430-HEM3_AQUAE@ec	30248-P08397@humsvar
75430-HEM3_AQUAE@ec	30217-P08397@humsvar
75430-HEM3_AQUAE@ec	30249-P08397@humsvar
75430-HEM3_AQUAE@ec	30218-P08397@humsvar
75430-HEM3_AQUAE@ec	30250-P08397@humsvar
75430-HEM3_AQUAE@ec	30219-P08397@humsvar
75430-HEM3_AQUAE@ec	30251-P08397@humsvar
75430-HEM3_AQUAE@ec	30220-P08397@humsvar
75430-HEM3_AQUAE@ec	30252-P08397@humsvar
75430-HEM3_AQUAE@ec	30221-P08397@humsvar
75430-HEM3_AQUAE@ec	30253-P08397@humsvar
75430-HEM3_AQUAE@ec	12430-123@disease
75430-HEM3_AQUAE@ec	30222-P08397@humsvar
75430-HEM3_AQUAE@ec	30254-P08397@humsvar
75430-HEM3_AQUAE@ec	12431-123@disease
75430-HEM3_AQUAE@ec	15983-1923@disease
75430-HEM3_AQUAE@ec	30223-P08397@humsvar
75430-HEM3_AQUAE@ec	12432-123@disease
75430-HEM3_AQUAE@ec	15984-1923@disease
75430-HEM3_AQUAE@ec	30224-P08397@humsvar
75430-HEM3_AQUAE@ec	12433-123@disease
75430-HEM3_AQUAE@ec	15985-1923@disease
75430-HEM3_AQUAE@ec	30193-P08397@humsvar
75430-HEM3_AQUAE@ec	30225-P08397@humsvar
75430-HEM3_AQUAE@ec	12434-123@disease
75430-HEM3_AQUAE@ec	15986-1923@disease
75430-HEM3_AQUAE@ec	30194-P08397@humsvar
75430-HEM3_AQUAE@ec	30226-P08397@humsvar
75430-HEM3_AQUAE@ec	12435-123@disease
75430-HEM3_AQUAE@ec	30195-P08397@humsvar
75430-HEM3_AQUAE@ec	30227-P08397@humsvar
75430-HEM3_AQUAE@ec	12436-123@disease
75430-HEM3_AQUAE@ec	30196-P08397@humsvar
75430-HEM3_AQUAE@ec	30228-P08397@humsvar
75430-HEM3_AQUAE@ec	12437-123@disease
75430-HEM3_AQUAE@ec	30197-P08397@humsvar
75430-HEM3_AQUAE@ec	30229-P08397@humsvar
75430-HEM3_AQUAE@ec	12438-123@disease
75430-HEM3_AQUAE@ec	30198-P08397@humsvar
75430-HEM3_AQUAE@ec	30230-P08397@humsvar
75430-HEM3_AQUAE@ec	12439-123@disease
75430-HEM3_AQUAE@ec	30199-P08397@humsvar
75430-HEM3_AQUAE@ec	30231-P08397@humsvar
75430-HEM3_AQUAE@ec	12440-123@disease
75430-HEM3_AQUAE@ec	30200-P08397@humsvar
75430-HEM3_AQUAE@ec	30232-P08397@humsvar
75430-HEM3_AQUAE@ec	12441-123@disease
75430-HEM3_AQUAE@ec	30201-P08397@humsvar
75430-HEM3_AQUAE@ec	30233-P08397@humsvar
75430-HEM3_AQUAE@ec	12442-123@disease
75430-HEM3_AQUAE@ec	30202-P08397@humsvar
75430-HEM3_AQUAE@ec	30234-P08397@humsvar
75430-HEM3_AQUAE@ec	11739-1512@disease
75430-HEM3_AQUAE@ec	12443-123@disease
75430-HEM3_AQUAE@ec	30203-P08397@humsvar
75430-HEM3_AQUAE@ec	30235-P08397@humsvar
75430-HEM3_AQUAE@ec	12444-123@disease
75430-HEM3_AQUAE@ec	30204-P08397@humsvar
75430-HEM3_AQUAE@ec	30236-P08397@humsvar
75430-HEM3_AQUAE@ec	12445-123@disease
75430-HEM3_AQUAE@ec	30205-P08397@humsvar
75430-HEM3_AQUAE@ec	30237-P08397@humsvar
75430-HEM3_AQUAE@ec	12446-123@disease
75430-HEM3_AQUAE@ec	30206-P08397@humsvar
75430-HEM3_AQUAE@ec	30238-P08397@humsvar
75430-HEM3_AQUAE@ec	12447-123@disease
75430-HEM3_AQUAE@ec	30207-P08397@humsvar
75430-HEM3_AQUAE@ec	30239-P08397@humsvar
75526-CCHL_CANAL@ec	75526-CCHL_CANAL@ec
78022-GALT_BACHD@ec	78022-GALT_BACHD@ec
78022-GALT_BACHD@ec	78023-GALT_BACHD@ec
78022-GALT_BACHD@ec	78024-GALT_BACHD@ec
78022-GALT_BACHD@ec	78025-GALT_BACHD@ec
78022-GALT_BACHD@ec	78026-GALT_BACHD@ec
78022-GALT_BACHD@ec	78027-GALT_BACHD@ec
78022-GALT_BACHD@ec	78028-GALT_BACHD@ec
78022-GALT_BACHD@ec	78029-GALT_BACHD@ec
78022-GALT_BACHD@ec	78030-GALT_BACHD@ec
78022-GALT_BACHD@ec	78031-GALT_BACHD@ec
79238-GGLO_MOUSE@ec	79238-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79239-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79240-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79241-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79242-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79243-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79244-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79245-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79246-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79247-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79248-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79249-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79250-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79251-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79252-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79253-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79254-GGLO_MOUSE@ec
79238-GGLO_MOUSE@ec	79255-GGLO_MOUSE@ec
79846-ACLY_HUMAN@ec	79846-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79847-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79848-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79849-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79850-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79851-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79852-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79853-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79854-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79855-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79856-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79857-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79858-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79859-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79860-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79861-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79862-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79863-ACLY_HUMAN@ec
79846-ACLY_HUMAN@ec	79864-ACLY_HUMAN@ec
80198-CYH1_BACSU@ec	80198-CYH1_BACSU@ec
80198-CYH1_BACSU@ec	98389-CYSH_AGRT5@ec
80198-CYH1_BACSU@ec	98390-CYSH_AGRT5@ec
80198-CYH1_BACSU@ec	98391-CYSH_AGRT5@ec
80198-CYH1_BACSU@ec	98392-CYSH_AGRT5@ec
80198-CYH1_BACSU@ec	98393-CYSH_AGRT5@ec
80198-CYH1_BACSU@ec	91408-CYSH_BUCAI@ec
80198-CYH1_BACSU@ec	91409-CYSH_BUCAI@ec
80198-CYH1_BACSU@ec	91410-CYSH_BUCAI@ec
80198-CYH1_BACSU@ec	91411-CYSH_BUCAI@ec
80198-CYH1_BACSU@ec	91412-CYSH_BUCAI@ec
80198-CYH1_BACSU@ec	91413-CYSH_BUCAI@ec
80198-CYH1_BACSU@ec	91414-CYSH_BUCAI@ec
80198-CYH1_BACSU@ec	91415-CYSH_BUCAI@ec
80198-CYH1_BACSU@ec	91416-CYSH_BUCAI@ec
80198-CYH1_BACSU@ec	91417-CYSH_BUCAI@ec
80198-CYH1_BACSU@ec	91418-CYSH_BUCAI@ec
80422-UXAC_BRUME@ec	80422-UXAC_BRUME@ec
80422-UXAC_BRUME@ec	80423-UXAC_BRUME@ec
80422-UXAC_BRUME@ec	80424-UXAC_BRUME@ec
80422-UXAC_BRUME@ec	80425-UXAC_BRUME@ec
80422-UXAC_BRUME@ec	80426-UXAC_BRUME@ec
80422-UXAC_BRUME@ec	80427-UXAC_BRUME@ec
80422-UXAC_BRUME@ec	80428-UXAC_BRUME@ec
80422-UXAC_BRUME@ec	80429-UXAC_BRUME@ec
80422-UXAC_BRUME@ec	92013-UXAC_BACSU@ec
80422-UXAC_BRUME@ec	92014-UXAC_BACSU@ec
80422-UXAC_BRUME@ec	81107-UXAC_BACHD@ec
80422-UXAC_BRUME@ec	81108-UXAC_BACHD@ec
80422-UXAC_BRUME@ec	81109-UXAC_BACHD@ec
80422-UXAC_BRUME@ec	81110-UXAC_BACHD@ec
80422-UXAC_BRUME@ec	81111-UXAC_BACHD@ec
80422-UXAC_BRUME@ec	81112-UXAC_BACHD@ec
80422-UXAC_BRUME@ec	81113-UXAC_BACHD@ec
80422-UXAC_BRUME@ec	81114-UXAC_BACHD@ec
82150-FATB_CINCA@ec	82150-FATB_CINCA@ec
82150-FATB_CINCA@ec	82151-FATB_CINCA@ec
82150-FATB_CINCA@ec	82152-FATB_CINCA@ec
82150-FATB_CINCA@ec	82153-FATB_CINCA@ec
82150-FATB_CINCA@ec	82154-FATB_CINCA@ec
82150-FATB_CINCA@ec	82155-FATB_CINCA@ec
82150-FATB_CINCA@ec	82156-FATB_CINCA@ec
82150-FATB_CINCA@ec	82157-FATB_CINCA@ec
82150-FATB_CINCA@ec	82158-FATB_CINCA@ec
82150-FATB_CINCA@ec	82159-FATB_CINCA@ec
82150-FATB_CINCA@ec	82160-FATB_CINCA@ec
82150-FATB_CINCA@ec	82161-FATB_CINCA@ec
82150-FATB_CINCA@ec	82162-FATB_CINCA@ec
82150-FATB_CINCA@ec	82163-FATB_CINCA@ec
82150-FATB_CINCA@ec	82164-FATB_CINCA@ec
82150-FATB_CINCA@ec	82165-FATB_CINCA@ec
82150-FATB_CINCA@ec	82166-FATB_CINCA@ec
82150-FATB_CINCA@ec	82167-FATB_CINCA@ec
82150-FATB_CINCA@ec	82168-FATB_CINCA@ec
82150-FATB_CINCA@ec	82169-FATB_CINCA@ec
83462-PYR1_LACPL@ec	83462-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83463-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83464-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83465-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83466-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83467-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83468-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83469-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83470-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83471-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83472-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83473-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83474-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83475-PYR1_LACPL@ec
83462-PYR1_LACPL@ec	83476-PYR1_LACPL@ec
83846-ACPS_BACHD@ec	83846-ACPS_BACHD@ec
83846-ACPS_BACHD@ec	83845-ACPS_BACHD@ec
83846-ACPS_BACHD@ec	62272-ACPS_BACSU@pmd
83846-ACPS_BACHD@ec	62273-ACPS_BACSU@pmd
83846-ACPS_BACHD@ec	62274-ACPS_BACSU@pmd
83846-ACPS_BACHD@ec	62275-ACPS_BACSU@pmd
83846-ACPS_BACHD@ec	82958-ACPS_BACSU@ec
83846-ACPS_BACHD@ec	82959-ACPS_BACSU@ec
83846-ACPS_BACHD@ec	82960-ACPS_BACSU@ec
83846-ACPS_BACHD@ec	99879-ACPS_AGRT5@ec
83846-ACPS_BACHD@ec	99880-ACPS_AGRT5@ec
83846-ACPS_BACHD@ec	99881-ACPS_AGRT5@ec
83846-ACPS_BACHD@ec	99882-ACPS_AGRT5@ec
83846-ACPS_BACHD@ec	99883-ACPS_AGRT5@ec
83846-ACPS_BACHD@ec	99884-ACPS_AGRT5@ec
83846-ACPS_BACHD@ec	99885-ACPS_AGRT5@ec
83846-ACPS_BACHD@ec	99886-ACPS_AGRT5@ec
83846-ACPS_BACHD@ec	99887-ACPS_AGRT5@ec
83846-ACPS_BACHD@ec	99888-ACPS_AGRT5@ec
83846-ACPS_BACHD@ec	75307-ACPS_CHLCV@ec
83846-ACPS_BACHD@ec	81322-ACPS_BUCAI@ec
83846-ACPS_BACHD@ec	81323-ACPS_BUCAI@ec
83846-ACPS_BACHD@ec	81324-ACPS_BUCAI@ec
83846-ACPS_BACHD@ec	85201-ACPS_BUCAP@ec
83846-ACPS_BACHD@ec	85202-ACPS_BUCAP@ec
83846-ACPS_BACHD@ec	79940-ACPS_CAMJE@ec
84614-CYB2_HANAN@ec	84614-CYB2_HANAN@ec
84614-CYB2_HANAN@ec	84615-CYB2_HANAN@ec
84614-CYB2_HANAN@ec	84616-CYB2_HANAN@ec
84614-CYB2_HANAN@ec	84617-CYB2_HANAN@ec
84614-CYB2_HANAN@ec	84618-CYB2_HANAN@ec
84614-CYB2_HANAN@ec	56340-CYB2_YEAST@pmd
84614-CYB2_HANAN@ec	56341-CYB2_YEAST@pmd
84614-CYB2_HANAN@ec	56342-CYB2_YEAST@pmd
84614-CYB2_HANAN@ec	56343-CYB2_YEAST@pmd
84614-CYB2_HANAN@ec	56344-CYB2_YEAST@pmd
84614-CYB2_HANAN@ec	56345-CYB2_YEAST@pmd
84614-CYB2_HANAN@ec	56346-CYB2_YEAST@pmd
84614-CYB2_HANAN@ec	56347-CYB2_YEAST@pmd
84614-CYB2_HANAN@ec	56348-CYB2_YEAST@pmd
84614-CYB2_HANAN@ec	56349-CYB2_YEAST@pmd
84614-CYB2_HANAN@ec	56350-CYB2_YEAST@pmd
85830-DACD_ECOLI@ec	85830-DACD_ECOLI@ec
85830-DACD_ECOLI@ec	85829-DACD_ECOLI@ec
85830-DACD_ECOLI@ec	85831-DACD_ECOLI@ec
85830-DACD_ECOLI@ec	85832-DACD_ECOLI@ec
85830-DACD_ECOLI@ec	85833-DACD_ECOLI@ec
85830-DACD_ECOLI@ec	85834-DACD_ECOLI@ec
85830-DACD_ECOLI@ec	85835-DACD_ECOLI@ec
85830-DACD_ECOLI@ec	85836-DACD_ECOLI@ec
85830-DACD_ECOLI@ec	85837-DACD_ECOLI@ec
85830-DACD_ECOLI@ec	54880-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54881-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54882-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54883-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54884-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54885-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54854-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54855-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54856-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54857-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54858-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54859-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54860-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54861-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54862-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54863-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54864-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54865-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54866-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54867-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54868-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54869-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54870-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54871-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54872-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54873-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	54874-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	92378-DACA_ECOLI@ec
85830-DACD_ECOLI@ec	54875-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	92379-DACA_ECOLI@ec
85830-DACD_ECOLI@ec	54876-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	92380-DACA_ECOLI@ec
85830-DACD_ECOLI@ec	54877-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	92381-DACA_ECOLI@ec
85830-DACD_ECOLI@ec	54878-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	92382-DACA_ECOLI@ec
85830-DACD_ECOLI@ec	54879-DACA_ECOLI@pmd
85830-DACD_ECOLI@ec	93998-DACA_BACST@ec
85830-DACD_ECOLI@ec	93999-DACA_BACST@ec
85830-DACD_ECOLI@ec	94000-DACA_BACST@ec
85830-DACD_ECOLI@ec	94001-DACA_BACST@ec
88390-SYP_BORBU@ec	88390-SYP_BORBU@ec
88390-SYP_BORBU@ec	87782-SYP_ARCFU@ec
88390-SYP_BORBU@ec	87783-SYP_ARCFU@ec
88390-SYP_BORBU@ec	87784-SYP_ARCFU@ec
90662-DALD_KLEPN@ec	90662-DALD_KLEPN@ec
90662-DALD_KLEPN@ec	90663-DALD_KLEPN@ec
90662-DALD_KLEPN@ec	90664-DALD_KLEPN@ec
90662-DALD_KLEPN@ec	90665-DALD_KLEPN@ec
90662-DALD_KLEPN@ec	90666-DALD_KLEPN@ec
90662-DALD_KLEPN@ec	90667-DALD_KLEPN@ec
90662-DALD_KLEPN@ec	90668-DALD_KLEPN@ec
90662-DALD_KLEPN@ec	90669-DALD_KLEPN@ec
90662-DALD_KLEPN@ec	90670-DALD_KLEPN@ec
90662-DALD_KLEPN@ec	90671-DALD_KLEPN@ec
90662-DALD_KLEPN@ec	77847-UXAB_BACSU@ec
90662-DALD_KLEPN@ec	77848-UXAB_BACSU@ec
90662-DALD_KLEPN@ec	77849-UXAB_BACSU@ec
90662-DALD_KLEPN@ec	77850-UXAB_BACSU@ec
90662-DALD_KLEPN@ec	82752-UXAB_ECOLI@ec
90662-DALD_KLEPN@ec	82753-UXAB_ECOLI@ec
90662-DALD_KLEPN@ec	82754-UXAB_ECOLI@ec
